dim,seed,method,pipeline,norm,gh,norm_over_gh,file,status,error
74,144,bkz20_30_40,20+30+40,3269.774304137825,2112.6463098202903,1.5477149624803808,svp_dim74_seed144.txt,ok,
74,144,lll,LLL,4402.842718062955,2112.646309820292,2.0840415632266787,svp_dim74_seed144.txt,ok,
74,240,bkz20,20,3714.1898174433672,2116.1537217657224,1.7551606857484063,svp_dim74_seed240.txt,ok,
74,240,bkz20_30,20+30,3452.9406308246885,2116.1537217657224,1.6317059556257325,svp_dim74_seed240.txt,ok,
74,240,bkz20_30_40,20+30+40,3167.4628648178323,2116.1537217657224,1.496801877972691,svp_dim74_seed240.txt,ok,
74,240,lll,LLL,4716.711142310924,2116.153721765726,2.2289076137508967,svp_dim74_seed240.txt,ok,
74,503,bkz20,20,3957.646270196468,2119.19442838144,1.8675239124798793,svp_dim74_seed503.txt,ok,
74,503,bkz20_30,20+30,3633.1522126109726,2119.1944283814437,1.7144024936805018,svp_dim74_seed503.txt,ok,
74,503,bkz20_30_40,20+30+40,3110.301110825124,2119.1944283814455,1.4676808645635433,svp_dim74_seed503.txt,ok,
74,503,lll,LLL,4378.7527904644285,2119.194428381436,2.066234570939657,svp_dim74_seed503.txt,ok,
74,1575,bkz20,20,3468.9006904205294,2129.081761801792,1.629294258518696,svp_dim74_seed1575.txt,ok,
74,1575,bkz20_30,20+30,3468.9006904205294,2129.081761801799,1.6292942585186903,svp_dim74_seed1575.txt,ok,
74,1575,bkz20_30_40,20+30+40,3143.2869738539616,2129.0817618017954,1.476358038591184,svp_dim74_seed1575.txt,ok,
74,1575,lll,LLL,3468.9006904205294,2129.081761801799,1.6292942585186903,svp_dim74_seed1575.txt,ok,
74,4190,bkz20,20,3718.8007475528993,2116.477325536127,1.7570709133918483,svp_dim74_seed4190.txt,ok,
74,4190,bkz20_30,20+30,3278.0363024225344,2116.4773255361306,1.5488171136405469,svp_dim74_seed4190.txt,ok,
74,4190,bkz20_30_40,20+30+40,3278.0363024225344,2116.4773255361306,1.5488171136405469,svp_dim74_seed4190.txt,ok,
74,4190,lll,LLL,4361.891562155114,2116.4773255361306,2.06092052559561,svp_dim74_seed4190.txt,ok,
74,5466,bkz20,20,3671.9577884284,2122.0126436479068,1.73041277554125,svp_dim74_seed5466.txt,ok,
74,5466,bkz20_30,20+30,3472.792968202972,2122.012643647905,1.636556209313141,svp_dim74_seed5466.txt,ok,
74,5466,bkz20_30_40,20+30+40,2968.340108545514,2122.0126436479013,1.3988324327053543,svp_dim74_seed5466.txt,ok,
74,5466,lll,LLL,4192.727751714864,2122.0126436479104,1.9758259990888778,svp_dim74_seed5466.txt,ok,
74,6608,bkz20,20,3810.5503539515116,2112.0583453084178,1.8041880151729748,svp_dim74_seed6608.txt,ok,
74,6608,bkz20_30,20+30,3503.5423502506733,2112.0583453084196,1.6588283927066694,svp_dim74_seed6608.txt,ok,
74,6608,bkz20_30_40,20+30+40,3503.5423502506733,2112.0583453084178,1.658828392706671,svp_dim74_seed6608.txt,ok,
74,6608,lll,LLL,4039.182342999636,2112.0583453084137,1.9124388073710217,svp_dim74_seed6608.txt,ok,
74,8100,bkz20,20,3756.354482739883,2123.3772997409756,1.7690471133877668,svp_dim74_seed8100.txt,ok,
74,8100,bkz20_30,20+30,3607.142913719947,2123.3772997409756,1.6987762439392997,svp_dim74_seed8100.txt,ok,
74,8100,bkz20_30_40,20+30+40,3183.494463635834,2123.3772997409733,1.4992599120392698,svp_dim74_seed8100.txt,ok,
74,8100,lll,LLL,3756.354482739883,2123.3772997409756,1.7690471133877668,svp_dim74_seed8100.txt,ok,
75,6,bkz20,20,3936.39898892376,2140.9586834447937,1.8386151117078589,svp_dim75_seed6.txt,ok,
75,6,bkz20_30,20+30,3904.5148226124047,2140.9586834447955,1.823722640144579,svp_dim75_seed6.txt,ok,
75,6,bkz20_30_40,20+30+40,3335.1017975468167,2140.95868344479,1.5577609336115994,svp_dim75_seed6.txt,ok,
75,6,lll,LLL,4626.739132477651,2140.9586834447937,2.16105951425146,svp_dim75_seed6.txt,ok,
75,38,bkz20,20,4201.824246681436,2127.352745012115,1.9751422308938746,svp_dim75_seed38.txt,ok,
75,38,bkz20_30,20+30,3686.9307018168965,2127.352745012111,1.7331073609966394,svp_dim75_seed38.txt,ok,
75,38,bkz20_30_40,20+30+40,3229.9184200223985,2127.352745012115,1.5182806084206806,svp_dim75_seed38.txt,ok,
75,38,lll,LLL,4935.198172312842,2127.352745012117,2.3198776901875444,svp_dim75_seed38.txt,ok,
75,776,bkz20,20,3662.4568256840944,2142.956673182749,1.709067136781894,svp_dim75_seed776.txt,ok,
75,776,bkz20_30,20+30,3662.4568256840944,2142.956673182747,1.7090671367818955,svp_dim75_seed776.txt,ok,
75,776,bkz20_30_40,20+30+40,3470.9652836062787,2142.956673182749,1.6197085676264058,svp_dim75_seed776.txt,ok,
75,776,lll,LLL,4739.978059020949,2142.9566731827567,2.211887024286427,svp_dim75_seed776.txt,ok,
75,1000,bkz20,20,3829.8492137419744,2143.5553277156864,1.7866808307781419,svp_dim75_seed1000.txt,ok,
75,1000,bkz20_30,20+30,3697.839369145177,2143.55532771569,1.7250963020795136,svp_dim75_seed1000.txt,ok,
75,1000,bkz20_30_40,20+30+40,3486.0005737234173,2143.55532771569,1.6262703969662975,svp_dim75_seed1000.txt,ok,
75,1000,lll,LLL,4298.742723169182,2143.55532771569,2.0054265302077354,svp_dim75_seed1000.txt,ok,
75,1206,bkz20,20,4064.269553068548,2141.549932708245,1.8978168526422334,svp_dim75_seed1206.txt,ok,
75,1206,bkz20_30,20+30,3568.681549255969,2141.549932708239,1.6664012800966803,svp_dim75_seed1206.txt,ok,
75,1206,bkz20_30_40,20+30+40,3253.2517578570532,2141.5499327082407,1.5191108589949782,svp_dim75_seed1206.txt,ok,
75,1206,lll,LLL,4606.7554743007595,2141.5499327082352,2.1511314790942047,svp_dim75_seed1206.txt,ok,
75,1237,bkz20,20,3891.7268660583054,2131.4947267426837,1.8258205461317654,svp_dim75_seed1237.txt,ok,
75,1237,bkz20_30,20+30,3614.232698651267,2131.49472674268,1.695632953394394,svp_dim75_seed1237.txt,ok,
75,1237,bkz20_30_40,20+30+40,3585.18535085705,2131.4947267426837,1.6820052641349352,svp_dim75_seed1237.txt,ok,
75,1237,lll,LLL,4312.549941739807,2131.4947267426764,2.0232515181166746,svp_dim75_seed1237.txt,ok,
75,1822,bkz20,20,4070.4981267653197,2144.312609338129,1.8982764495433035,svp_dim75_seed1822.txt,ok,
75,1822,bkz20_30,20+30,3659.34297381374,2144.3126093381325,1.7065342795065872,svp_dim75_seed1822.txt,ok,
75,1822,bkz20_30_40,20+30+40,3098.4864046821294,2144.3126093381325,1.4449788669752375,svp_dim75_seed1822.txt,ok,
75,1822,lll,LLL,4070.4981267653197,2144.312609338129,1.8982764495433035,svp_dim75_seed1822.txt,ok,
75,2840,bkz20,20,4026.3622539458624,2145.232019358732,1.8768889414346197,svp_dim75_seed2840.txt,ok,
75,2840,bkz20_30,20+30,3563.956930155023,2145.2320193587284,1.661338679449877,svp_dim75_seed2840.txt,ok,
75,2840,bkz20_30_40,20+30+40,3182.5747438198505,2145.232019358738,1.4835573565470086,svp_dim75_seed2840.txt,ok,
75,2840,lll,LLL,4353.585763482785,2145.2320193587343,2.0294241947704035,svp_dim75_seed2840.txt,ok,
75,3660,bkz20,20,3950.0206328575014,2140.4466002981753,1.8454189103840493,svp_dim75_seed3660.txt,ok,
75,3660,bkz20_30,20+30,3586.7443455033176,2140.446600298164,1.6756990550493924,svp_dim75_seed3660.txt,ok,
75,3660,bkz20_30_40,20+30+40,3185.7134208839284,2140.4466002981717,1.4883405268975867,svp_dim75_seed3660.txt,ok,
75,3660,lll,LLL,3950.0206328575014,2140.4466002981717,1.8454189103840526,svp_dim75_seed3660.txt,ok,
76,0,bkz20,20,4012.482523326427,2155.75477541755,1.8612889411548426,svp_dim76_seed0.txt,ok,
76,0,bkz20_30,20+30,3592.9814917419208,2155.75477541755,1.6666930453840667,svp_dim76_seed0.txt,ok,
76,0,bkz20_30_40,20+30+40,3431.346382981464,2155.75477541755,1.5917146152752204,svp_dim76_seed0.txt,ok,
76,0,lll,LLL,4167.818494128555,2155.754775417542,1.9333453608244018,svp_dim76_seed0.txt,ok,
76,57,bkz20,20,3894.3521925989166,2154.894721680047,1.8072122751141713,svp_dim76_seed57.txt,ok,
76,57,bkz20_30,20+30,3813.3835369655685,2154.8947216800507,1.7696379774843418,svp_dim76_seed57.txt,ok,
76,57,bkz20_30_40,20+30+40,3610.266887641412,2154.8947216800548,1.67537970710081,svp_dim76_seed57.txt,ok,
76,57,lll,LLL,4249.60586407728,2154.8947216800507,1.9720712206135529,svp_dim76_seed57.txt,ok,
76,164,bkz20,20,3879.6990862694543,2144.170664365336,1.8094171097233187,svp_dim76_seed164.txt,ok,
76,164,bkz20_30,20+30,3112.132387929539,2144.1706643653397,1.4514387495599421,svp_dim76_seed164.txt,ok,
76,164,bkz20_30_40,20+30+40,3043.1610210437434,2144.1706643653397,1.4192718292526865,svp_dim76_seed164.txt,ok,
76,164,lll,LLL,4420.550644433338,2144.1706643653283,2.061659884588438,svp_dim76_seed164.txt,ok,
76,309,bkz20,20,3047.29470186262,2154.2116927864554,1.414575323338334,svp_dim76_seed309.txt,ok,
76,309,bkz20_30,20+30,3047.29470186262,2154.2116927864668,1.4145753233383265,svp_dim76_seed309.txt,ok,
76,309,bkz20_30_40,20+30+40,3047.29470186262,2154.2116927864554,1.414575323338334,svp_dim76_seed309.txt,ok,
76,309,lll,LLL,3047.29470186262,2154.2116927864513,1.4145753233383367,svp_dim76_seed309.txt,ok,
76,436,bkz20,20,4073.578156854242,2156.9713529984797,1.888563865807222,svp_dim76_seed436.txt,ok,
76,436,bkz20_30,20+30,3467.2825094012755,2156.971352998491,1.6074773105267575,svp_dim76_seed436.txt,ok,
76,436,bkz20_30_40,20+30+40,3318.406545316594,2156.9713529984797,1.5384564754202987,svp_dim76_seed436.txt,ok,
76,436,lll,LLL,4568.7522366615585,2156.9713529984833,2.1181330156797737,svp_dim76_seed436.txt,ok,
76,531,bkz20,20,3321.600517822696,2159.69359260075,1.5379961903867818,svp_dim76_seed531.txt,ok,
76,531,bkz20_30,20+30,3321.600517822696,2159.693592600746,1.5379961903867847,svp_dim76_seed531.txt,ok,
76,531,bkz20_30_40,20+30+40,3321.600517822696,2159.693592600746,1.5379961903867847,svp_dim76_seed531.txt,ok,
76,531,lll,LLL,4326.129101171159,2159.693592600746,2.0031217002230157,svp_dim76_seed531.txt,ok,
76,813,bkz20,20,4018.570392564994,2150.256674301938,1.8688793950004077,svp_dim76_seed813.txt,ok,
76,813,bkz20_30,20+30,3800.880292774293,2150.256674301934,1.767640272065763,svp_dim76_seed813.txt,ok,
76,813,bkz20_30_40,20+30+40,3537.79239074313,2150.2566743019415,1.6452884127852492,svp_dim76_seed813.txt,ok,
76,813,lll,LLL,4466.432580930784,2150.256674301934,2.077162524041824,svp_dim76_seed813.txt,ok,
76,866,bkz20,20,4176.208208411072,2151.9772446895945,1.9406377175765428,svp_dim76_seed866.txt,ok,
76,866,bkz20_30,20+30,3734.140463346285,2151.977244689598,1.735213730796163,svp_dim76_seed866.txt,ok,
76,866,bkz20_30_40,20+30+40,3417.323660410292,2151.9772446895904,1.5879924701077497,svp_dim76_seed866.txt,ok,
76,866,lll,LLL,4523.723908463025,2151.9772446895904,2.1021244158720385,svp_dim76_seed866.txt,ok,
76,4782,bkz20,20,4149.654081968763,2158.425007679069,1.9225379928445332,svp_dim76_seed4782.txt,ok,
76,4782,bkz20_30,20+30,3510.8669869421124,2158.425007679073,1.6265874303955101,svp_dim76_seed4782.txt,ok,
76,4782,bkz20_30_40,20+30+40,3510.8669869421124,2158.425007679069,1.626587430395513,svp_dim76_seed4782.txt,ok,
76,4782,lll,LLL,4370.45855717681,2158.425007679069,2.024836879496831,svp_dim76_seed4782.txt,ok,
77,0,bkz20,20,4233.233515883572,2158.0247139816775,1.9616242059030997,svp_dim77_seed0.txt,ok,
77,0,bkz20_30,20+30,3513.1625353803356,2158.024713981685,1.6279528740420866,svp_dim77_seed0.txt,ok,
77,0,bkz20_30_40,20+30+40,3434.2936682817362,2158.024713981685,1.591406088183883,svp_dim77_seed0.txt,ok,
77,0,lll,LLL,4233.233515883572,2158.024713981681,1.9616242059030962,svp_dim77_seed0.txt,ok,
77,1,bkz20,20,3894.171285395653,2169.6946887172817,1.794801501633337,svp_dim77_seed1.txt,ok,
77,1,bkz20_30,20+30,3894.171285395653,2169.6946887172817,1.794801501633337,svp_dim77_seed1.txt,ok,
77,1,bkz20_30_40,20+30+40,3536.5107097250525,2169.694688717284,1.629957766922417,svp_dim77_seed1.txt,ok,
77,1,lll,LLL,5551.410361340619,2169.694688717284,2.5586136105732895,svp_dim77_seed1.txt,ok,
77,2,bkz20,20,3617.2781203551363,2173.717032777101,1.664097978628694,svp_dim77_seed2.txt,ok,
77,2,bkz20_30,20+30,3617.2781203551363,2173.7170327771046,1.6640979786286911,svp_dim77_seed2.txt,ok,
77,2,bkz20_30_40,20+30+40,3469.9204601834927,2173.7170327770914,1.5963073426123,svp_dim77_seed2.txt,ok,
77,2,lll,LLL,3617.2781203551363,2173.717032777099,1.6640979786286956,svp_dim77_seed2.txt,ok,
77,3,bkz20,20,4174.724302274342,2167.705450810716,1.925872493752787,svp_dim77_seed3.txt,ok,
77,3,bkz20_30,20+30,3805.6641995846144,2167.705450810712,1.7556186880285387,svp_dim77_seed3.txt,ok,
77,3,bkz20_30_40,20+30+40,3805.6641995846144,2167.705450810716,1.7556186880285356,svp_dim77_seed3.txt,ok,
77,3,lll,LLL,4321.071047784336,2167.7054508107217,1.9933847775159006,svp_dim77_seed3.txt,ok,
77,100,bkz20,20,4201.378226249098,2171.784489415852,1.934528148038827,svp_dim77_seed100.txt,ok,
77,100,bkz20_30,20+30,3783.900368667227,2171.7844894158616,1.7423001163826213,svp_dim77_seed100.txt,ok,
77,100,bkz20_30_40,20+30+40,3565.4504624240662,2171.784489415852,1.6417146727956746,svp_dim77_seed100.txt,ok,
77,100,lll,LLL,4201.378226249098,2171.784489415854,1.9345281480388252,svp_dim77_seed100.txt,ok,
77,190,bkz20,20,3900.689938972334,2174.1531771586197,1.7941191908428957,svp_dim77_seed190.txt,ok,
77,190,bkz20_30,20+30,3683.1335843273473,2174.15317715861,1.6940543210211234,svp_dim77_seed190.txt,ok,
77,190,bkz20_30_40,20+30+40,3303.073417288814,2174.15317715861,1.519245953776626,svp_dim77_seed190.txt,ok,
77,190,lll,LLL,3900.689938972334,2174.153177158614,1.7941191908429004,svp_dim77_seed190.txt,ok,
77,584,bkz20,20,3901.9929523257724,2169.838185391812,1.798287530653435,svp_dim77_seed584.txt,ok,
77,584,bkz20_30,20+30,3545.4958750504816,2169.838185391812,1.63399091182012,svp_dim77_seed584.txt,ok,
77,584,bkz20_30_40,20+30+40,3113.857093702277,2169.8381853918086,1.4350641972594866,svp_dim77_seed584.txt,ok,
77,584,lll,LLL,4419.533685808945,2169.838185391812,2.036803350389421,svp_dim77_seed584.txt,ok,
77,2955,bkz20,20,4061.1712596244947,2173.6566536075743,1.8683591324711981,svp_dim77_seed2955.txt,ok,
77,2955,bkz20_30,20+30,3535.773748417733,2173.656653607578,1.626647770037404,svp_dim77_seed2955.txt,ok,
77,2955,bkz20_30_40,20+30+40,3388.0137248836504,2173.6566536075743,1.5586701419751054,svp_dim77_seed2955.txt,ok,
77,2955,lll,LLL,4061.1712596244947,2173.6566536075743,1.8683591324711981,svp_dim77_seed2955.txt,ok,
77,6871,bkz20,20,4365.167236200694,2167.4368192034312,2.0139766924347833,svp_dim77_seed6871.txt,ok,
77,6871,bkz20_30,20+30,3723.8227669963003,2167.4368192034294,1.7180767319274708,svp_dim77_seed6871.txt,ok,
77,6871,bkz20_30_40,20+30+40,3512.394055341739,2167.4368192034253,1.6205289234832743,svp_dim77_seed6871.txt,ok,
77,6871,lll,LLL,4880.917126934246,2167.4368192034294,2.2519305216601735,svp_dim77_seed6871.txt,ok,
78,0,bkz20,20,4611.920966365315,2187.909631917095,2.1079119992374853,svp_dim78_seed0.txt,ok,
78,0,bkz20_30,20+30,3793.921585905541,2187.909631917095,1.7340394368030745,svp_dim78_seed0.txt,ok,
78,0,bkz20_30_40,20+30+40,3571.4413056915832,2187.909631917101,1.6323532076424008,svp_dim78_seed0.txt,ok,
78,0,lll,LLL,4611.920966365315,2187.909631917095,2.1079119992374853,svp_dim78_seed0.txt,ok,
78,1,bkz20,20,4044.6481923648194,2183.5814578158634,1.8523001181785526,svp_dim78_seed1.txt,ok,
78,1,bkz20_30,20+30,3857.922497925534,2183.581457815867,1.766786617516175,svp_dim78_seed1.txt,ok,
78,1,bkz20_30_40,20+30+40,3520.8281696214563,2183.581457815867,1.6124098127958888,svp_dim78_seed1.txt,ok,
78,1,lll,LLL,4421.836043998015,2183.5814578158574,2.0250382820254336,svp_dim78_seed1.txt,ok,
78,2,bkz20,20,4236.004013218119,2173.7869155480626,1.948674905953293,svp_dim78_seed2.txt,ok,
78,2,bkz20_30,20+30,3397.9053842036287,2173.7869155480607,1.5631271675710405,svp_dim78_seed2.txt,ok,
78,2,bkz20_30_40,20+30+40,3397.9053842036287,2173.7869155480566,1.5631271675710434,svp_dim78_seed2.txt,ok,
78,2,lll,LLL,4743.015074823186,2173.7869155480703,2.1819135265276657,svp_dim78_seed2.txt,ok,
78,3,bkz20,20,4371.169065593325,2170.9699119863735,2.0134636788189453,svp_dim78_seed3.txt,ok,
78,3,bkz20_30,20+30,3935.314853985635,2170.9699119863794,1.8126989380451284,svp_dim78_seed3.txt,ok,
78,3,bkz20_30_40,20+30+40,3554.3453687001193,2170.9699119863794,1.6372153980927302,svp_dim78_seed3.txt,ok,
78,3,lll,LLL,4929.92251460406,2170.9699119863735,2.270838710101388,svp_dim78_seed3.txt,ok,
78,9,bkz20,20,4091.814511924996,2178.2394345892335,1.8784962052147491,svp_dim78_seed9.txt,ok,
78,9,bkz20_30,20+30,3825.4861129012097,2178.23943458923,1.7562284715603893,svp_dim78_seed9.txt,ok,
78,9,bkz20_30_40,20+30+40,3282.5643938847597,2178.2394345892276,1.5069805191107402,svp_dim78_seed9.txt,ok,
78,9,lll,LLL,4606.4573155517255,2178.2394345892335,2.1147616935051947,svp_dim78_seed9.txt,ok,
78,42,bkz20,20,3768.56935719644,2185.462740731381,1.7243805107998593,svp_dim78_seed42.txt,ok,
78,42,bkz20_30,20+30,3637.6517150491445,2185.462740731387,1.664476656248904,svp_dim78_seed42.txt,ok,
78,42,bkz20_30_40,20+30+40,3637.6517150491445,2185.4627407313947,1.664476656248898,svp_dim78_seed42.txt,ok,
78,42,lll,LLL,5259.449876175267,2185.462740731385,2.4065612184333753,svp_dim78_seed42.txt,ok,
78,84,bkz20,20,3977.0921538229395,2181.3386713280743,1.8232346063903726,svp_dim78_seed84.txt,ok,
78,84,bkz20_30,20+30,3522.3202580117563,2181.3386713280743,1.6147516680054301,svp_dim78_seed84.txt,ok,
78,84,bkz20_30_40,20+30+40,3465.555655302628,2181.338671328078,1.5887288392465313,svp_dim78_seed84.txt,ok,
78,84,lll,LLL,5054.847079783922,2181.3386713280684,2.317314200782206,svp_dim78_seed84.txt,ok,
78,8916,bkz20,20,4228.50635567691,2187.6775226389072,1.9328746179081426,svp_dim78_seed8916.txt,ok,
78,8916,bkz20_30,20+30,3769.7391156418225,2187.6775226389036,1.7231694692801638,svp_dim78_seed8916.txt,ok,
78,8916,bkz20_30_40,20+30+40,3513.4273864703664,2187.6775226389072,1.6060079011244128,svp_dim78_seed8916.txt,ok,
78,8916,lll,LLL,5977.824604318867,2187.6775226389113,2.732498068137596,svp_dim78_seed8916.txt,ok,
78,8978,bkz20,20,4437.6558000818395,2171.5319071055405,2.0435600257869764,svp_dim78_seed8978.txt,ok,
78,8978,bkz20_30,20+30,4151.026740458321,2171.5319071055405,1.9115660823935448,svp_dim78_seed8978.txt,ok,
78,8978,bkz20_30_40,20+30+40,3765.2086263579044,2171.5319071055465,1.7338951428885905,svp_dim78_seed8978.txt,ok,
78,8978,lll,LLL,4437.6558000818395,2171.531907105544,2.0435600257869724,svp_dim78_seed8978.txt,ok,
79,0,bkz20,20,4821.265290356876,2201.6057637160534,2.1898858414229183,svp_dim79_seed0.txt,ok,
79,0,bkz20_30,20+30,4283.194135221985,2201.6057637160534,1.9454864289564966,svp_dim79_seed0.txt,ok,
79,0,bkz20_30_40,20+30+40,3725.753078238012,2201.6057637160493,1.6922889373024637,svp_dim79_seed0.txt,ok,
79,0,lll,LLL,5012.438428549525,2201.605763716063,2.2767193432892787,svp_dim79_seed0.txt,ok,
79,16,bkz20,20,4018.5688994964385,2199.329953002307,1.8271787250524585,svp_dim79_seed16.txt,ok,
79,16,bkz20_30,20+30,3530.260613609144,2199.329953002313,1.6051527915536152,svp_dim79_seed16.txt,ok,
79,16,bkz20_30_40,20+30+40,3530.260613609144,2199.3299530023146,1.605152791553614,svp_dim79_seed16.txt,ok,
79,16,lll,LLL,4752.6157008535865,2199.329953002313,2.1609380140373093,svp_dim79_seed16.txt,ok,
79,189,bkz20,20,4587.9142319794955,2184.2983258281997,2.1004064223873535,svp_dim79_seed189.txt,ok,
79,189,bkz20_30,20+30,4080.438456832794,2184.2983258282056,1.8680774547064865,svp_dim79_seed189.txt,ok,
79,189,bkz20_30_40,20+30+40,3793.8925920484353,2184.2983258282056,1.7368930549401629,svp_dim79_seed189.txt,ok,
79,189,lll,LLL,5360.224808718379,2184.2983258282097,2.4539801845455194,svp_dim79_seed189.txt,ok,
79,1013,bkz20,20,4499.159477057904,2198.6891880945273,2.0462917184566036,svp_dim79_seed1013.txt,ok,
79,1013,bkz20_30,20+30,3692.1053614435227,2198.689188094529,1.6792302347396575,svp_dim79_seed1013.txt,ok,
79,1013,bkz20_30_40,20+30+40,3692.1053614435227,2198.6891880945327,1.6792302347396544,svp_dim79_seed1013.txt,ok,
79,1013,lll,LLL,5042.64186711688,2198.6891880945327,2.2934764469765843,svp_dim79_seed1013.txt,ok,
79,1639,bkz20,20,4468.407770112306,2195.5179443423676,2.035240833092232,svp_dim79_seed1639.txt,ok,
79,1639,bkz20_30,20+30,3730.084047310461,2195.517944342366,1.6989540244581107,svp_dim79_seed1639.txt,ok,
79,1639,bkz20_30_40,20+30+40,3628.0661515468532,2195.517944342352,1.6524875876765417,svp_dim79_seed1639.txt,ok,
79,1639,lll,LLL,4813.660665231814,2195.517944342362,2.1924943394956773,svp_dim79_seed1639.txt,ok,
79,2707,bkz20,20,4507.273233341858,2196.743076583899,2.051798082983381,svp_dim79_seed2707.txt,ok,
79,2707,bkz20_30,20+30,3892.325782870701,2196.7430765839126,1.7718620918216512,svp_dim79_seed2707.txt,ok,
79,2707,bkz20_30_40,20+30+40,3642.4633148461508,2196.7430765839026,1.6581198564697195,svp_dim79_seed2707.txt,ok,
79,2707,lll,LLL,4664.705992878863,2196.743076583899,2.1234645246420136,svp_dim79_seed2707.txt,ok,
79,4154,bkz20,20,3797.7867238695744,2189.9273561517434,1.734206713844265,svp_dim79_seed4154.txt,ok,
79,4154,bkz20_30,20+30,3797.7867238695744,2189.9273561517434,1.734206713844265,svp_dim79_seed4154.txt,ok,
79,4154,bkz20_30_40,20+30+40,3476.9830313074617,2189.92735615174,1.587716150282449,svp_dim79_seed4154.txt,ok,
79,4154,lll,LLL,4806.3934503949995,2189.9273561517434,2.1947730078321177,svp_dim79_seed4154.txt,ok,
79,4211,bkz20,20,4190.3949694509665,2199.5648388214286,1.9051018162739253,svp_dim79_seed4211.txt,ok,
79,4211,bkz20_30,20+30,3860.9479405969687,2199.5648388214245,1.755323540571666,svp_dim79_seed4211.txt,ok,
